contig	position
ENST00000234590.10	1287
ENST00000234590.10	1288
ENST00000234590.10	1289
ENST00000234590.10	1290
ENST00000234590.10	1291
ENST00000234590.10	1292
ENST00000234590.10	1293
ENST00000234590.10	1294
ENST00000234590.10	1295
ENST00000234590.10	1296
ENST00000234590.10	1297
ENST00000234590.10	1298
ENST00000234590.10	1299
ENST00000234590.10	1300
ENST00000234590.10	1301
ENST00000234590.10	1302
ENST00000234590.10	1303
ENST00000234590.10	1304
ENST00000234590.10	1305
ENST00000234590.10	1306
ENST00000234590.10	1307
ENST00000234590.10	1308
ENST00000234590.10	1309
ENST00000234590.10	1310
ENST00000234590.10	1311
ENST00000234590.10	1312
ENST00000234590.10	1313
ENST00000234590.10	1314
ENST00000234590.10	1315
ENST00000234590.10	1316
ENST00000234590.10	1317
ENST00000234590.10	1318
ENST00000234590.10	1319
ENST00000234590.10	1320
ENST00000234590.10	1321
ENST00000234590.10	1322
ENST00000234590.10	1323
ENST00000234590.10	1324
ENST00000234590.10	1325
ENST00000234590.10	1326
ENST00000234590.10	1327
ENST00000234590.10	1328
ENST00000234590.10	1329
ENST00000234590.10	1330
ENST00000234590.10	1331
ENST00000234590.10	1332
ENST00000234590.10	1333
ENST00000234590.10	1334
ENST00000234590.10	1335
ENST00000234590.10	1336
ENST00000234590.10	1337
ENST00000234590.10	1338
ENST00000234590.10	1339
ENST00000234590.10	1340
ENST00000234590.10	1341
ENST00000234590.10	1342
ENST00000234590.10	1343
ENST00000234590.10	1344
ENST00000234590.10	1345
ENST00000234590.10	1346
ENST00000234590.10	1347
ENST00000234590.10	1348
ENST00000234590.10	1349
ENST00000234590.10	1350
ENST00000234590.10	1351
ENST00000234590.10	1352
ENST00000234590.10	1353
ENST00000234590.10	1354
ENST00000234590.10	1355
ENST00000234590.10	1356
ENST00000234590.10	1357
ENST00000234590.10	1358
ENST00000234590.10	1359
ENST00000234590.10	1360
ENST00000234590.10	1361
ENST00000234590.10	1362
ENST00000234590.10	1363
ENST00000234590.10	1364
ENST00000234590.10	1365
ENST00000234590.10	1366
ENST00000234590.10	1367
ENST00000234590.10	1368
ENST00000234590.10	1369
ENST00000234590.10	1370
ENST00000234590.10	1371
ENST00000234590.10	1372
ENST00000234590.10	1373
ENST00000234590.10	1374
ENST00000234590.10	1375
ENST00000234590.10	1376
ENST00000234590.10	1377
ENST00000234590.10	1378
ENST00000234590.10	1379
ENST00000234590.10	1380
ENST00000234590.10	1381
ENST00000234590.10	1382
ENST00000234590.10	1383
ENST00000234590.10	1384
ENST00000234590.10	1385
ENST00000234590.10	1386
ENST00000234590.10	1387
ENST00000234590.10	1388
ENST00000234590.10	1389
ENST00000234590.10	1390
ENST00000234590.10	1391
ENST00000234590.10	1392
ENST00000234590.10	1393
ENST00000234590.10	1394
ENST00000234590.10	1395
ENST00000234590.10	1396
ENST00000234590.10	1397
ENST00000234590.10	1398
ENST00000234590.10	1399
ENST00000234590.10	1400
ENST00000234590.10	1401
ENST00000234590.10	1402
ENST00000234590.10	1403
ENST00000234590.10	1404
ENST00000234590.10	1405
ENST00000234590.10	1406
ENST00000234590.10	1407
ENST00000234590.10	1408
ENST00000234590.10	1409
ENST00000234590.10	1410
ENST00000234590.10	1411
ENST00000234590.10	1412
ENST00000234590.10	1413
ENST00000234590.10	1414
ENST00000234590.10	1415
ENST00000234590.10	1416
ENST00000234590.10	1417
ENST00000234590.10	1418
ENST00000234590.10	1419
ENST00000234590.10	1420
ENST00000234590.10	1421
ENST00000234590.10	1422
ENST00000234590.10	1423
ENST00000234590.10	1424
ENST00000234590.10	1425
ENST00000234590.10	1426
ENST00000234590.10	1427
ENST00000234590.10	1428
ENST00000234590.10	1429
ENST00000234590.10	1430
ENST00000234590.10	1431
ENST00000234590.10	1432
ENST00000234590.10	1433
ENST00000234590.10	1434
ENST00000234590.10	1435
ENST00000234590.10	1436
ENST00000234590.10	1437
ENST00000234590.10	1438
ENST00000234590.10	1439
ENST00000234590.10	1440
ENST00000234590.10	1441
ENST00000234590.10	1442
ENST00000234590.10	1443
ENST00000234590.10	1444
ENST00000234590.10	1445
ENST00000234590.10	1446
ENST00000234590.10	1447
ENST00000234590.10	1448
ENST00000234590.10	1449
ENST00000234590.10	1450
ENST00000234590.10	1451
ENST00000234590.10	1452
ENST00000234590.10	1453
ENST00000234590.10	1454
ENST00000234590.10	1455
ENST00000234590.10	1456
ENST00000234590.10	1457
ENST00000234590.10	1458
ENST00000234590.10	1459
ENST00000234590.10	1460
ENST00000234590.10	1461
ENST00000234590.10	1462
ENST00000234590.10	1463
ENST00000234590.10	1464
ENST00000234590.10	1465
ENST00000234590.10	1466
ENST00000234590.10	1467
ENST00000234590.10	1468
ENST00000234590.10	1469
ENST00000234590.10	1470
ENST00000234590.10	1471
ENST00000234590.10	1472
ENST00000234590.10	1473
ENST00000234590.10	1474
ENST00000234590.10	1475
ENST00000234590.10	1476
ENST00000234590.10	1477
ENST00000234590.10	1478
ENST00000234590.10	1479
ENST00000234590.10	1480
ENST00000234590.10	1481
ENST00000234590.10	1482
ENST00000234590.10	1483
ENST00000234590.10	1484
ENST00000234590.10	1485
ENST00000234590.10	1486
ENST00000234590.10	1487
ENST00000234590.10	1488
ENST00000234590.10	1489
ENST00000234590.10	1490
ENST00000234590.10	1491
ENST00000234590.10	1492
ENST00000234590.10	1493
ENST00000234590.10	1494
ENST00000234590.10	1495
ENST00000234590.10	1496
ENST00000234590.10	1497
ENST00000234590.10	1498
ENST00000234590.10	1499
ENST00000234590.10	1500
ENST00000234590.10	1501
ENST00000234590.10	1502
ENST00000234590.10	1503
ENST00000234590.10	1504
ENST00000234590.10	1505
ENST00000234590.10	1506
ENST00000234590.10	1507
ENST00000234590.10	1508
ENST00000234590.10	1509
ENST00000234590.10	1510
ENST00000234590.10	1511
ENST00000234590.10	1512
ENST00000234590.10	1513
ENST00000234590.10	1514
ENST00000234590.10	1515
ENST00000234590.10	1516
ENST00000234590.10	1517
ENST00000234590.10	1518
ENST00000234590.10	1519
ENST00000234590.10	1520
ENST00000234590.10	1521
ENST00000234590.10	1522
ENST00000234590.10	1523
ENST00000234590.10	1524
ENST00000234590.10	1525
ENST00000234590.10	1526
ENST00000234590.10	1527
ENST00000234590.10	1528
ENST00000234590.10	1529
ENST00000234590.10	1530
ENST00000234590.10	1531
ENST00000234590.10	1532
ENST00000234590.10	1533
ENST00000234590.10	1534
ENST00000234590.10	1535
ENST00000234590.10	1536
ENST00000234590.10	1537
ENST00000234590.10	1538
ENST00000234590.10	1539
ENST00000234590.10	1540
ENST00000234590.10	1541
ENST00000234590.10	1542
ENST00000234590.10	1543
ENST00000234590.10	1544
ENST00000234590.10	1545
ENST00000234590.10	1546
ENST00000234590.10	1547
ENST00000234590.10	1548
ENST00000234590.10	1549
ENST00000234590.10	1550
ENST00000234590.10	1551
ENST00000234590.10	1552
ENST00000234590.10	1553
ENST00000234590.10	1554
ENST00000234590.10	1555
ENST00000234590.10	1556
ENST00000234590.10	1557
ENST00000234590.10	1558
ENST00000234590.10	1559
ENST00000234590.10	1560
ENST00000234590.10	1561
ENST00000234590.10	1562
ENST00000234590.10	1563
ENST00000234590.10	1564
ENST00000234590.10	1565
ENST00000234590.10	1566
ENST00000234590.10	1567
ENST00000234590.10	1568
ENST00000234590.10	1569
ENST00000234590.10	1570
ENST00000234590.10	1571
ENST00000234590.10	1572
ENST00000234590.10	1573
ENST00000234590.10	1574
ENST00000234590.10	1575
ENST00000234590.10	1576
ENST00000234590.10	1577
ENST00000234590.10	1578
ENST00000234590.10	1579
ENST00000234590.10	1580
ENST00000234590.10	1581
ENST00000234590.10	1582
ENST00000234590.10	1583
ENST00000234590.10	1584
ENST00000234590.10	1585
ENST00000234590.10	1586
ENST00000234590.10	1587
ENST00000234590.10	1588
ENST00000234590.10	1589
ENST00000234590.10	1590
ENST00000234590.10	1591
ENST00000234590.10	1592
ENST00000234590.10	1593
ENST00000234590.10	1594
ENST00000234590.10	1595
ENST00000234590.10	1596
ENST00000234590.10	1597
ENST00000234590.10	1598
ENST00000234590.10	1599
ENST00000234590.10	1600
ENST00000234590.10	1601
ENST00000234590.10	1602
ENST00000234590.10	1603
ENST00000234590.10	1604
ENST00000234590.10	1605
ENST00000234590.10	1606
ENST00000234590.10	1607
ENST00000234590.10	1608
ENST00000234590.10	1609
ENST00000234590.10	1610
ENST00000234590.10	1611
ENST00000234590.10	1612
ENST00000234590.10	1613
ENST00000234590.10	1614
ENST00000234590.10	1615
ENST00000234590.10	1616
ENST00000234590.10	1617
ENST00000234590.10	1618
ENST00000234590.10	1619
ENST00000234590.10	1620
ENST00000234590.10	1621
ENST00000234590.10	1622
ENST00000234590.10	1623
ENST00000234590.10	1624
ENST00000234590.10	1625
ENST00000234590.10	1626
ENST00000234590.10	1627
ENST00000234590.10	1628
ENST00000234590.10	1629
ENST00000234590.10	1630
ENST00000234590.10	1631
ENST00000234590.10	1632
ENST00000234590.10	1633
ENST00000234590.10	1634
ENST00000234590.10	1635
ENST00000234590.10	1636
ENST00000234590.10	1637
ENST00000234590.10	1638
ENST00000234590.10	1639
ENST00000234590.10	1640
ENST00000234590.10	1641
ENST00000234590.10	1642
ENST00000234590.10	1643
ENST00000234590.10	1644
ENST00000234590.10	1645
ENST00000234590.10	1646
ENST00000234590.10	1647
ENST00000234590.10	1648
ENST00000234590.10	1649
ENST00000234590.10	1650
ENST00000234590.10	1651
ENST00000234590.10	1652
ENST00000234590.10	1653
ENST00000234590.10	1654
ENST00000234590.10	1655
ENST00000234590.10	1656
ENST00000234590.10	1657
ENST00000234590.10	1658
ENST00000234590.10	1659
ENST00000234590.10	1660
ENST00000234590.10	1661
ENST00000234590.10	1662
ENST00000234590.10	1663
ENST00000234590.10	1664
ENST00000234590.10	1665
ENST00000234590.10	1666
ENST00000234590.10	1667
ENST00000234590.10	1668
ENST00000234590.10	1669
ENST00000234590.10	1670
ENST00000234590.10	1671
ENST00000234590.10	1672
ENST00000234590.10	1673
ENST00000234590.10	1674
ENST00000234590.10	1675
ENST00000234590.10	1676
ENST00000234590.10	1677
ENST00000234590.10	1678
ENST00000234590.10	1679
ENST00000234590.10	1680
ENST00000234590.10	1681
ENST00000234590.10	1682
ENST00000234590.10	1683
ENST00000234590.10	1684
ENST00000234590.10	1685
ENST00000234590.10	1686
ENST00000234590.10	1687
ENST00000234590.10	1688
ENST00000234590.10	1689
ENST00000234590.10	1690
ENST00000234590.10	1691
ENST00000234590.10	1692
ENST00000234590.10	1693
ENST00000234590.10	1694
ENST00000234590.10	1695
ENST00000234590.10	1696
ENST00000234590.10	1697
ENST00000234590.10	1698
ENST00000234590.10	1699
ENST00000234590.10	1700
ENST00000234590.10	1701
ENST00000234590.10	1702
ENST00000234590.10	1703
ENST00000234590.10	1704
ENST00000234590.10	1705
ENST00000234590.10	1706
ENST00000234590.10	1707
ENST00000234590.10	1708
ENST00000234590.10	1709
ENST00000234590.10	1710
ENST00000234590.10	1711
ENST00000234590.10	1712
ENST00000234590.10	1713
ENST00000234590.10	1714
ENST00000234590.10	1715
ENST00000234590.10	1716
ENST00000234590.10	1717
ENST00000234590.10	1718
ENST00000234590.10	1719
ENST00000234590.10	1720
ENST00000234590.10	1721
ENST00000234590.10	1722
ENST00000234590.10	1723
ENST00000234590.10	1724
ENST00000234590.10	1725
ENST00000234590.10	1726
ENST00000234590.10	1727
ENST00000234590.10	1728
ENST00000234590.10	1729
ENST00000234590.10	1730
ENST00000234590.10	1731
ENST00000234590.10	1732
ENST00000234590.10	1733
ENST00000234590.10	1734
ENST00000234590.10	1735
ENST00000234590.10	1736
ENST00000234590.10	1737
ENST00000234590.10	1738
ENST00000234590.10	1739
ENST00000234590.10	1740
ENST00000234590.10	1741
ENST00000234590.10	1742
ENST00000234590.10	1743
ENST00000234590.10	1744
ENST00000234590.10	1745
ENST00000234590.10	1746
ENST00000234590.10	1747
ENST00000234590.10	1748
ENST00000234590.10	1749
ENST00000234590.10	1750
ENST00000234590.10	1751
ENST00000234590.10	1752
ENST00000234590.10	1753
ENST00000234590.10	1754
ENST00000234590.10	1755
ENST00000234590.10	1756
ENST00000234590.10	1757
ENST00000234590.10	1758
ENST00000234590.10	1759
ENST00000234590.10	1760
ENST00000234590.10	1761
ENST00000234590.10	1762
ENST00000234590.10	1763
ENST00000234590.10	1764
ENST00000234590.10	1765
ENST00000234590.10	1766
ENST00000234590.10	1767
ENST00000234590.10	1768
ENST00000234590.10	1769
ENST00000234590.10	1770
ENST00000234590.10	1771
ENST00000234590.10	1772
ENST00000234590.10	1773
ENST00000234590.10	1774
ENST00000234590.10	1775
ENST00000234590.10	1776
ENST00000234875.9	0
ENST00000234875.9	1
ENST00000234875.9	2
ENST00000234875.9	3
ENST00000234875.9	4
ENST00000234875.9	5
ENST00000234875.9	6
ENST00000234875.9	7
ENST00000234875.9	8
ENST00000234875.9	9
ENST00000234875.9	10
ENST00000234875.9	11
ENST00000234875.9	12
ENST00000234875.9	13
ENST00000234875.9	14
ENST00000234875.9	15
ENST00000234875.9	16
ENST00000234875.9	17
ENST00000234875.9	18
ENST00000234875.9	19
ENST00000234875.9	20
ENST00000234875.9	21
ENST00000234875.9	22
ENST00000234875.9	23
ENST00000234875.9	24
ENST00000234875.9	25
ENST00000234875.9	26
ENST00000234875.9	27
ENST00000234875.9	28
ENST00000234875.9	29
ENST00000234875.9	30
ENST00000234875.9	31
ENST00000234875.9	32
ENST00000234875.9	33
ENST00000234875.9	34
ENST00000234875.9	35
ENST00000234875.9	36
ENST00000234875.9	37
ENST00000234875.9	38
ENST00000234875.9	39
ENST00000234875.9	40
ENST00000234875.9	41
ENST00000234875.9	42
ENST00000234875.9	43
ENST00000234875.9	44
ENST00000234875.9	45
ENST00000234875.9	46
ENST00000234875.9	47
ENST00000234875.9	48
ENST00000234875.9	49
ENST00000234875.9	50
ENST00000234875.9	51
ENST00000234875.9	52
ENST00000234875.9	53
ENST00000234875.9	54
ENST00000234875.9	55
ENST00000234875.9	56
ENST00000234875.9	57
ENST00000234875.9	58
ENST00000234875.9	59
ENST00000234875.9	60
ENST00000234875.9	61
ENST00000234875.9	62
ENST00000234875.9	63
ENST00000234875.9	64
ENST00000234875.9	65
ENST00000234875.9	66
ENST00000234875.9	67
ENST00000234875.9	68
ENST00000234875.9	69
ENST00000234875.9	70
ENST00000234875.9	71
ENST00000234875.9	72
ENST00000234875.9	73
ENST00000234875.9	74
ENST00000234875.9	75
ENST00000234875.9	76
ENST00000234875.9	77
ENST00000234875.9	78
ENST00000234875.9	79
ENST00000234875.9	80
ENST00000234875.9	81
ENST00000234875.9	82
ENST00000234875.9	83
ENST00000234875.9	84
ENST00000234875.9	85
ENST00000234875.9	86
ENST00000234875.9	87
ENST00000234875.9	88
ENST00000234875.9	89
ENST00000234875.9	90
ENST00000234875.9	91
ENST00000234875.9	92
ENST00000234875.9	93
ENST00000234875.9	94
ENST00000234875.9	95
ENST00000234875.9	96
ENST00000234875.9	97
ENST00000234875.9	98
ENST00000234875.9	99
ENST00000234875.9	100
ENST00000234875.9	101
ENST00000234875.9	102
ENST00000234875.9	103
ENST00000234875.9	104
ENST00000234875.9	105
ENST00000234875.9	106
ENST00000234875.9	107
ENST00000234875.9	108
ENST00000234875.9	109
ENST00000234875.9	110
ENST00000234875.9	111
ENST00000234875.9	112
ENST00000234875.9	113
ENST00000234875.9	114
ENST00000234875.9	115
ENST00000234875.9	116
ENST00000234875.9	117
ENST00000234875.9	118
ENST00000234875.9	119
ENST00000234875.9	120
ENST00000234875.9	121
ENST00000234875.9	122
ENST00000234875.9	123
ENST00000234875.9	124
ENST00000234875.9	125
ENST00000234875.9	126
ENST00000234875.9	127
ENST00000234875.9	128
ENST00000234875.9	129
ENST00000234875.9	130
ENST00000234875.9	131
ENST00000234875.9	132
ENST00000234875.9	133
ENST00000234875.9	134
ENST00000234875.9	135
ENST00000234875.9	136
ENST00000234875.9	137
ENST00000234875.9	138
ENST00000234875.9	139
ENST00000234875.9	140
ENST00000234875.9	141
ENST00000234875.9	142
ENST00000234875.9	143
ENST00000234875.9	144
ENST00000234875.9	145
ENST00000234875.9	146
ENST00000234875.9	147
ENST00000234875.9	148
ENST00000234875.9	149
ENST00000234875.9	150
ENST00000234875.9	151
ENST00000234875.9	152
ENST00000234875.9	153
ENST00000234875.9	154
ENST00000234875.9	155
ENST00000234875.9	156
ENST00000234875.9	157
ENST00000234875.9	158
ENST00000234875.9	159
ENST00000234875.9	160
ENST00000234875.9	161
ENST00000234875.9	162
ENST00000234875.9	163
ENST00000234875.9	164
ENST00000234875.9	165
ENST00000234875.9	166
ENST00000234875.9	167
ENST00000234875.9	168
ENST00000234875.9	169
ENST00000234875.9	170
ENST00000234875.9	171
ENST00000234875.9	172
ENST00000234875.9	173
ENST00000234875.9	174
ENST00000234875.9	175
ENST00000234875.9	176
ENST00000234875.9	177
ENST00000234875.9	178
ENST00000234875.9	179
ENST00000234875.9	180
ENST00000234875.9	181
ENST00000234875.9	182
ENST00000234875.9	183
ENST00000234875.9	184
ENST00000234875.9	185
ENST00000234875.9	186
ENST00000234875.9	187
ENST00000234875.9	188
ENST00000234875.9	189
ENST00000234875.9	190
ENST00000234875.9	191
ENST00000234875.9	192
ENST00000234875.9	193
ENST00000234875.9	194
ENST00000234875.9	195
ENST00000234875.9	196
ENST00000234875.9	197
ENST00000234875.9	198
ENST00000234875.9	199
ENST00000234875.9	200
ENST00000234875.9	201
ENST00000234875.9	202
ENST00000234875.9	203
ENST00000234875.9	204
ENST00000234875.9	205
ENST00000234875.9	206
ENST00000234875.9	207
ENST00000234875.9	208
ENST00000234875.9	209
ENST00000234875.9	210
ENST00000234875.9	211
ENST00000234875.9	212
ENST00000234875.9	213
ENST00000234875.9	214
ENST00000234875.9	215
ENST00000234875.9	216
ENST00000234875.9	217
ENST00000234875.9	218
ENST00000234875.9	219
ENST00000234875.9	220
ENST00000234875.9	221
ENST00000234875.9	222
ENST00000234875.9	223
ENST00000234875.9	224
ENST00000234875.9	225
ENST00000234875.9	226
ENST00000234875.9	227
ENST00000234875.9	228
ENST00000234875.9	229
ENST00000234875.9	230
ENST00000234875.9	231
ENST00000234875.9	232
ENST00000234875.9	233
ENST00000234875.9	234
ENST00000234875.9	235
ENST00000234875.9	236
ENST00000234875.9	237
ENST00000234875.9	238
ENST00000234875.9	239
ENST00000234875.9	240
ENST00000234875.9	241
ENST00000234875.9	242
ENST00000234875.9	243
ENST00000234875.9	244
ENST00000234875.9	245
ENST00000234875.9	246
ENST00000234875.9	247
ENST00000234875.9	248
ENST00000234875.9	249
ENST00000234875.9	250
ENST00000234875.9	251
ENST00000234875.9	252
ENST00000234875.9	253
ENST00000234875.9	254
ENST00000234875.9	255
ENST00000234875.9	256
ENST00000234875.9	257
ENST00000234875.9	258
ENST00000234875.9	259
ENST00000234875.9	260
ENST00000234875.9	261
ENST00000234875.9	262
ENST00000234875.9	263
ENST00000234875.9	264
ENST00000234875.9	265
ENST00000234875.9	266
ENST00000234875.9	267
ENST00000234875.9	268
ENST00000234875.9	269
ENST00000234875.9	270
ENST00000234875.9	271
ENST00000234875.9	272
ENST00000234875.9	273
ENST00000234875.9	274
ENST00000234875.9	275
ENST00000234875.9	276
ENST00000234875.9	277
ENST00000234875.9	278
ENST00000234875.9	279
ENST00000234875.9	280
ENST00000234875.9	281
ENST00000234875.9	282
ENST00000234875.9	283
ENST00000234875.9	284
ENST00000234875.9	285
ENST00000234875.9	286
ENST00000234875.9	287
ENST00000234875.9	288
ENST00000234875.9	289
ENST00000234875.9	290
ENST00000234875.9	291
ENST00000234875.9	292
ENST00000234875.9	293
ENST00000234875.9	294
ENST00000234875.9	295
ENST00000234875.9	296
ENST00000234875.9	297
ENST00000234875.9	298
ENST00000234875.9	299
ENST00000234875.9	300
ENST00000234875.9	301
ENST00000234875.9	302
ENST00000234875.9	303
ENST00000234875.9	304
ENST00000234875.9	305
ENST00000234875.9	306
ENST00000234875.9	307
ENST00000234875.9	308
ENST00000234875.9	309
ENST00000234875.9	310
ENST00000234875.9	311
ENST00000234875.9	312
ENST00000234875.9	313
ENST00000234875.9	314
ENST00000234875.9	315
ENST00000234875.9	316
ENST00000234875.9	317
ENST00000234875.9	318
ENST00000234875.9	319
ENST00000234875.9	320
ENST00000234875.9	321
ENST00000234875.9	322
ENST00000234875.9	323
ENST00000234875.9	324
ENST00000234875.9	325
ENST00000234875.9	326
ENST00000234875.9	327
ENST00000234875.9	328
ENST00000234875.9	329
ENST00000234875.9	330
ENST00000234875.9	331
ENST00000234875.9	332
ENST00000234875.9	333
ENST00000234875.9	334
ENST00000234875.9	335
ENST00000234875.9	336
ENST00000234875.9	337
ENST00000234875.9	338
ENST00000234875.9	339
ENST00000234875.9	340
ENST00000234875.9	341
ENST00000234875.9	342
ENST00000234875.9	343
ENST00000234875.9	344
ENST00000234875.9	345
ENST00000234875.9	346
ENST00000234875.9	347
ENST00000234875.9	348
ENST00000234875.9	349
ENST00000234875.9	350
ENST00000234875.9	351
ENST00000234875.9	352
ENST00000234875.9	353
ENST00000234875.9	354
ENST00000234875.9	355
ENST00000234875.9	356
ENST00000234875.9	357
ENST00000234875.9	358
ENST00000234875.9	359
ENST00000234875.9	360
ENST00000234875.9	361
ENST00000234875.9	362
ENST00000234875.9	363
ENST00000234875.9	364
ENST00000234875.9	365
ENST00000234875.9	366
ENST00000234875.9	367
ENST00000234875.9	368
ENST00000234875.9	369
ENST00000234875.9	370
ENST00000234875.9	371
ENST00000234875.9	372
ENST00000234875.9	373
ENST00000234875.9	374
ENST00000234875.9	375
ENST00000234875.9	376
ENST00000234875.9	377
ENST00000234875.9	378
ENST00000234875.9	379
ENST00000234875.9	380
ENST00000234875.9	381
ENST00000234875.9	382
ENST00000234875.9	383
ENST00000234875.9	384
ENST00000234875.9	385
ENST00000234875.9	386
ENST00000234875.9	387
ENST00000234875.9	388
ENST00000234875.9	389
ENST00000234875.9	390
ENST00000234875.9	391
ENST00000234875.9	392
ENST00000234875.9	393
ENST00000234875.9	394
ENST00000234875.9	395
ENST00000234875.9	396
ENST00000234875.9	397
ENST00000234875.9	398
ENST00000234875.9	399
ENST00000234875.9	400
ENST00000234875.9	401
ENST00000234875.9	402
ENST00000234875.9	403
ENST00000234875.9	404
ENST00000234875.9	405
ENST00000234875.9	406
ENST00000234875.9	407
ENST00000234875.9	408
ENST00000234875.9	409
ENST00000234875.9	410
ENST00000234875.9	411
ENST00000234875.9	412
ENST00000234875.9	413
ENST00000234875.9	414
ENST00000234875.9	415
ENST00000234875.9	416
ENST00000234875.9	417
ENST00000234875.9	418
ENST00000234875.9	419
ENST00000234875.9	420
ENST00000234875.9	421
ENST00000234875.9	422
ENST00000234875.9	423
ENST00000234875.9	424
ENST00000234875.9	425
ENST00000234875.9	426
ENST00000234875.9	427
ENST00000234875.9	428
ENST00000234875.9	429
ENST00000234875.9	430
ENST00000234875.9	431
ENST00000234875.9	432
ENST00000234875.9	433
ENST00000234875.9	434
ENST00000234875.9	435
ENST00000234875.9	436
ENST00000234875.9	437
ENST00000234875.9	438
ENST00000234875.9	439
ENST00000234875.9	440
ENST00000234875.9	441
ENST00000234875.9	442
ENST00000234875.9	443
ENST00000234875.9	444
ENST00000234875.9	445
ENST00000234875.9	446
ENST00000234875.9	447
ENST00000234875.9	448
ENST00000234875.9	449
ENST00000234875.9	450
ENST00000234875.9	451
ENST00000234875.9	452
ENST00000234875.9	453
ENST00000234875.9	454
ENST00000234875.9	455
ENST00000234875.9	456
ENST00000234875.9	457
ENST00000234875.9	458
ENST00000234875.9	459
ENST00000234875.9	460
ENST00000234875.9	461
ENST00000234875.9	462
ENST00000234875.9	463
ENST00000234875.9	464
ENST00000234875.9	465
ENST00000234875.9	466
ENST00000234875.9	467
ENST00000234875.9	468
ENST00000234875.9	469
ENST00000234875.9	470
ENST00000234875.9	471
ENST00000234875.9	472
ENST00000234875.9	473
ENST00000234875.9	474
ENST00000234875.9	475
ENST00000234875.9	476
ENST00000234875.9	477
ENST00000234875.9	478
ENST00000234875.9	479
ENST00000234875.9	480
ENST00000234875.9	481
ENST00000234875.9	482
ENST00000234875.9	483
ENST00000234875.9	484
ENST00000234875.9	485
ENST00000234875.9	486
ENST00000234875.9	487
ENST00000234875.9	488
ENST00000234875.9	489
ENST00000234875.9	490
ENST00000234875.9	491
ENST00000234875.9	492
ENST00000234875.9	493
ENST00000234875.9	494
ENST00000234875.9	495
ENST00000234875.9	496
ENST00000234875.9	497
ENST00000234875.9	498
ENST00000234875.9	499
ENST00000234875.9	500
ENST00000234875.9	501
ENST00000234875.9	502
ENST00000234875.9	503
ENST00000234875.9	504
ENST00000234875.9	505
ENST00000234875.9	506
ENST00000234875.9	507
ENST00000234875.9	508
ENST00000234875.9	509
ENST00000234875.9	510
ENST00000234875.9	511
ENST00000234875.9	512
ENST00000234875.9	513
ENST00000234875.9	514
ENST00000234875.9	515
ENST00000234875.9	516
ENST00000234875.9	517
ENST00000234875.9	518
ENST00000234875.9	519
ENST00000234875.9	520
ENST00000234875.9	521
ENST00000234875.9	522
ENST00000234875.9	523
ENST00000234875.9	524
ENST00000234875.9	525
ENST00000234875.9	526
ENST00000234875.9	527
ENST00000234875.9	528
ENST00000234875.9	529
ENST00000234875.9	530
ENST00000234875.9	531
ENST00000234875.9	532
ENST00000234875.9	533
ENST00000234875.9	534
ENST00000234875.9	535
ENST00000234875.9	536
ENST00000234875.9	537
ENST00000234875.9	538
ENST00000234875.9	539
ENST00000234875.9	540
ENST00000234875.9	541
ENST00000234875.9	542
ENST00000234875.9	543
ENST00000234875.9	544
ENST00000234875.9	545
ENST00000234875.9	546
ENST00000234875.9	547
ENST00000234875.9	548
ENST00000234875.9	549
ENST00000234875.9	550
ENST00000234875.9	551
ENST00000234875.9	552
ENST00000234875.9	553
ENST00000234875.9	554
ENST00000234875.9	555
ENST00000234875.9	556
ENST00000234875.9	557
ENST00000234875.9	558
ENST00000234875.9	559
ENST00000234875.9	560
ENST00000234875.9	561
ENST00000234875.9	562
ENST00000234875.9	563
ENST00000234875.9	564
ENST00000234875.9	565
ENST00000234875.9	566
ENST00000234875.9	567
ENST00000234875.9	568
ENST00000234875.9	569
ENST00000234875.9	570
ENST00000234875.9	571
ENST00000234875.9	572
ENST00000234875.9	573
ENST00000234875.9	574
ENST00000234875.9	575
ENST00000234875.9	576
ENST00000234875.9	577
ENST00000234875.9	578
ENST00000234875.9	579
ENST00000234875.9	580
ENST00000234875.9	581
ENST00000234875.9	582
ENST00000234875.9	583
ENST00000234875.9	584
ENST00000234875.9	585
ENST00000234875.9	586
ENST00000234875.9	587
ENST00000234875.9	588
ENST00000234875.9	589
ENST00000234875.9	590
ENST00000234875.9	591
ENST00000234875.9	592
ENST00000234875.9	593
ENST00000234875.9	594
ENST00000234875.9	595
ENST00000234875.9	596
ENST00000234875.9	597
ENST00000234875.9	598
ENST00000234875.9	599
ENST00000234875.9	600
ENST00000234875.9	601
ENST00000234875.9	602
ENST00000234875.9	603
ENST00000234875.9	604
ENST00000234875.9	605
ENST00000234875.9	606
ENST00000234875.9	607
ENST00000234875.9	608
ENST00000234875.9	609
ENST00000234875.9	610
ENST00000234875.9	611
ENST00000234875.9	612
ENST00000234875.9	613
ENST00000234875.9	614
ENST00000234875.9	615
ENST00000234875.9	616
ENST00000234875.9	617
ENST00000234875.9	618
ENST00000234875.9	619
ENST00000234875.9	620
ENST00000234875.9	621
ENST00000234875.9	622
ENST00000234875.9	623
ENST00000234875.9	624
ENST00000234875.9	625
ENST00000234875.9	626
ENST00000234875.9	627
ENST00000234875.9	628
ENST00000234875.9	629
ENST00000234875.9	630
ENST00000234875.9	631
ENST00000234875.9	632
ENST00000234875.9	633
ENST00000234875.9	634
